path,label,detected,num_landmarks
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_36_Pro_f00092.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_45_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00092.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00096.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_07_55_Pro_f00100.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_05_Pro_f00092.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00012.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00020.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_19_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00012.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00080.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00084.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_27_Pro_f00088.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00004.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00008.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00012.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00016.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00020.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00024.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00028.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00032.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00036.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00040.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00044.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00048.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00052.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00056.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00060.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00064.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00068.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00072.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00076.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_43_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00000.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00004.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00008.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_08_51_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00024.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00064.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00068.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00072.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00076.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00092.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00096.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00100.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00104.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00108.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00112.jpg,non_trigger,False,0
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00116.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00120.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00124.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00128.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00132.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_06_Pro_f00136.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_18_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_18_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_18_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_18_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00092.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00096.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00100.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00104.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00108.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00112.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00116.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00120.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00124.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00128.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_09_22_Pro_f00132.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00092.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00096.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00100.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00104.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00108.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00112.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00116.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00120.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_12_30_Pro_f00124.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00000.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00004.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00008.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00012.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00016.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00020.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00024.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00028.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00032.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00036.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00040.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00044.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00048.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00052.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00056.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00060.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00064.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00068.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00072.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00076.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00080.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00084.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00088.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00092.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00096.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00100.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00104.jpg,non_trigger,True,478
data\frames\non_trigger\WIN_20260322_11_13_10_Pro_f00108.jpg,non_trigger,True,478
